0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000239049,0.000467375,-0.000901301,-0.00240962,0.000962171,0.005505654,0.000948254,-0.007380133,-0.004113618,0.006285925,0.006128083,-0.003102109,-0.005524656,0.000156676,0.002975199,0.000968784,-0.00028471,-0.000340983,-0.001181881,-0.000952921,0.001184456,0.001842174,-0.000316425,-0.001852074,-0.000621648,0.001115562,0.001024766,-0.000170998,-0.000690263,-0.000308463,-3.43E-05,-6.02E-05,0.00046666,0.001203017,4.92E-05,-0.002888103,-0.002385725,0.004625156,0.008039377,-0.004759583,-0.018556931,-0.000336395,0.033771229,0.015895703,-0.049524808,-0.046392029,0.056438051,0.091219938,-0.041950691,-0.140475691,-0.003177059,0.175045644,0.076640018,-0.173779307,-0.160973306,0.124432386,0.22810053,-0.031916179,-0.25,-0.080256591,0.211141397,0.176788861,-0.117323835,-0.223940381,-0.004064892,0.20368655,0.113393629,-0.122169194,-0.174134066,0.008256337,0.167605913,0.097888245,-0.099918155,-0.160679274,-0.001743231,0.16173057,0.100292185,-0.105040568,-0.162335709,0.014005354,0.169413469,0.078076571,-0.123169876,-0.140066693,0.04351642,0.15374891,0.039432387,-0.119821323,-0.097319935,0.056119682,0.114212594,0.01110374,-0.090990237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
576000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
