0,-0.003282001,0.004923002,-0.006564002,0.004923002,0.001641001,-0.008205003,0.008205003,-0.001641001,0,-0.001641001,0.004923002,-0.006564002,0.006564002,-0.004923002,0.003282001,0,0,0,0,0.001641001,-0.003282001,0.001641001,-0.001641001,0.003282001,-0.006564002,0.008205003,-0.001641001,-0.003282001,0,0.009846004,-0.022974008,0.026256009,-0.018051006,0,0.032820012,-0.059076021,0.039384014,0.022974008,-0.078768028,0.075486027,-0.008205003,-0.073845026,0.11158804,-0.05579402,-0.05579402,0.134562048,-0.101742036,-0.016410006,0.131280047,-0.149331053,0.045948016,0.103383037,-0.173946062,0.095178034,0.068922025,-0.173946062,0.131280047,0.022974008,-0.164100058,0.175587063,-0.042666015,-0.131280047,0.208407074,-0.114870041,-0.070563025,0.190356068,-0.147690053,0.001641001,0.105024037,-0.109947039,0.02789701,0.091896033,-0.177228063,0.127998046,0.039384014,-0.165741059,0.131280047,0.003282001,-0.101742036,0.100101036,-0.022974008,-0.08533203,0.152613054,-0.098460035,-0.05579402,0.16738206,-0.129639046,-0.004923002,0.101742036,-0.093537033,0.011487004,0.08369103,-0.126357045,0.070563025,0.049230018,-0.132921047,0.098460035,0.018051006,-0.103383037,0.08533203,0,-0.080409029,0.101742036,-0.049230018,-0.042666015,0.103383037,-0.073845026,-0.019692007,0.088614032,-0.073845026,0.001641001,0.067281024,-0.08369103,0.036102013,0.037743013,-0.072204026,0.044307016,0.008205003,-0.037743013,0.032820012,-0.008205003,-0.011487004,0.021333008,-0.013128005,-0.009846004,0.034461012,-0.029538011,-0.004923002,0.034461012,-0.031179011,0.009846004,0.001641001,-0.004923002,0,0.008205003,-0.016410006,0.013128005,0.006564002,-0.026256009,0.022974008,-0.003282001,-0.004923002,0.001641001,0.001641001,-0.003282001,0.006564002,-0.006564002,-0.001641001,0.014769005,-0.013128005
576000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
